"gene.id","mod.name","b","c","d","e","f","SDres","AIC.model","lof.p","ctrl.mod","ctrl.mean","adv.incr","bmd","bmdl","bmdu","bmr","SDctrl","conv.pass","hd.pass","CI.pass","ld.pass","all.pass","compound_name"
"P09341","Hill",22.6792147096491,0.217683576391998,0.418277907182115,4.04209653540297,NA,0.0392019256941218,-299.87,0.99938221201878,0.418277907182113,0.4192245739625,FALSE,3.96031294641651,3.93981523572237,3.97873875349859,0.340820722574256,0.0420948465879916,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"P09382","Exp3",0.18701984456741,NA,13.340797426248,0.541090258112314,NA,0.0213892034960805,-402.61,0.243118936029795,0.541090258176283,0.53956833418125,TRUE,4.39665661357792,4.356984849655,4.4326326476438,0.582346741173411,0.0208325452697098,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"P09603","Exp3",-0.175638375910531,NA,9.31747820905282,0.283335443738987,NA,0.00849367989585178,-557.77,0.599395288102154,0.283335425339483,0.283261483884375,FALSE,4.22525402733492,4.17551129081645,4.27027253601611,0.266274124092671,0.00880124983711227,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"P09919","Exp3",0.18780156732228,NA,18.6824607976337,0.184576988353687,NA,0.0125169686793178,-492.63,0.396704900925932,0.184576988353689,0.1846049014,TRUE,4.76858230277184,4.73810083800099,4.7963425541197,0.209638838758636,0.0116293874427485,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"P0DJI8","Exp3",-0.199640068426436,NA,8.3209204182664,0.286608524668804,NA,0.0351144587903182,-319.33,0.808343090652266,0.286608207407901,0.286837476884375,FALSE,4.29850092058832,4.24624663946593,4.34525883759143,0.216608559303739,0.0372123570697825,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"P13500","Exp3",-0.196860234378934,NA,9.35917917829663,0.805282610506051,NA,0.0424614943614126,-287.41,0.43495555552877,0.805282469276392,0.8065850904,FALSE,4.01110482287897,3.96373919965604,4.0537360739456,0.721662101677175,0.0409281978417086,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"P13725","Poly2",0.185226495039425,-0.00861488763718817,0.00257987807166277,NA,NA,0.00809709001809224,-565.8,0.1060050556052,0.179319986341548,0.185137634603125,TRUE,4.67468216639882,4.56055965464039,4.78462120545402,0.201331814639309,0.00795280548857893,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"P14174","Exp3",0.170959715119848,NA,8.02257573989772,0.603573332078252,NA,0.0305884806750859,-342.51,0.825553779351754,0.603573646891002,0.60216078424375,TRUE,4.35860855954793,4.29369093116406,4.41797478852005,0.663337745593922,0.031701486121168,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"P15018","Exp3",-0.14809251783291,NA,6.93877757856941,0.18668068214213,NA,0.007943212795131,-569.03,0.547017682276443,0.186680428358487,0.18689164418125,FALSE,4.75486775699424,4.67955019250113,4.82309520585599,0.171005218590988,0.00827362677945802,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"P17936","Exp3",-0.199433088478419,NA,9.54919865399684,0.341563768289468,NA,0.0440498499321025,-281.24,0.607753075685675,0.341563718843392,0.3397760283375,FALSE,4.42849781141628,4.38332745956404,4.46893079592298,0.251676328473295,0.043847188747418,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"P19438","Exp3",-0.173132198811235,NA,13.4195134486771,0.18833119983885,NA,0.00526196576977594,-638.21,0.725601423693231,0.188331199831942,0.188279128015625,FALSE,4.67046535865213,4.63232787321633,4.70488670754067,0.177755196476073,0.00522813451128868,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"P22004","Exp3",-0.180914083236364,NA,8.37034106555674,0.20309555726889,NA,0.019723033299959,-416.24,0.908419602949678,0.203095466401088,0.20300854968125,FALSE,4.60395127634045,4.54749322722481,4.65468547909369,0.163562483081332,0.0204448554704431,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"P24592","Hill",28.1828905830079,0.328261367119954,0.500610142501286,4.19245656144528,NA,0.0208233024668795,-406.16,0.745443827482655,0.500610142501286,0.500479018665625,FALSE,4.02631903610407,4.00988730058744,4.04110688065225,0.458832413731866,0.0218470144009822,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"P27487","Exp3",0.161075883471746,NA,4.39619795545276,0.192825795491922,NA,0.0147752339534555,-464.76,0.110344460900556,0.192879344799069,0.192763470353125,TRUE,3.98429907045484,3.87806761061123,4.08320659372564,0.222313938260036,0.0131870039102643,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"P29460","Exp3",-0.169847260895062,NA,11.9017267454198,0.192298973884,NA,0.0058771612974421,-619.64,0.738517431425759,0.192298973798946,0.192210434059375,FALSE,4.67073681027451,4.62797550753239,4.70936688880101,0.180456111464491,0.00621324356114011,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"P36222","Exp3",-0.187713449226094,NA,8.77437029414526,0.720120570810728,NA,0.0666021309272559,-211.79,0.95089723890632,0.720120350907362,0.722347413571875,FALSE,4.43638595293339,4.38292282738158,4.48432866095053,0.589143151717363,0.0709185282679039,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"P41159","Exp3",0.155333156617399,NA,6.889920578117,0.182369100759699,NA,0.00815219178367091,-564.66,0.989502327484494,0.182369479602839,0.18279802649375,TRUE,4.52257228346206,4.4481781730499,4.59100471095751,0.199102410061092,0.00779762121983877,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"P48061","Exp3",0.159939801454044,NA,5.87683038600644,0.188906299462385,NA,0.014275110573636,-470.55,0.653985334995134,0.188909490261105,0.188854018384375,TRUE,4.47727042983194,4.38675235740342,4.56092165850345,0.217404239531647,0.0141988416756768,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"P49767","Hill",183.92254471166,0.168956708017453,0.198366740051712,4.24910984915878,NA,0.0100765219337004,-528.1,0.612463815266587,0.198366740051712,0.198193943884375,FALSE,4.2677565780837,4.26509971599829,4.2701413156633,0.178040900016974,0.0104787175530225,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"P80098","Exp3",-0.187042603305527,NA,10.8529455512956,0.344017413998548,NA,0.0318940760195273,-335.49,0.631533927389393,0.344017411106922,0.343879079884375,FALSE,4.6212186617259,4.57728899443474,4.66061411217897,0.28009092784532,0.0319102278104137,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"P80188","Exp3",-0.178604291032743,NA,6.23854473086521,0.256779547380224,NA,0.0264465536713718,-366.95,0.833999399534028,0.256775156836789,0.256996743946875,FALSE,4.42255099775454,4.34956574031176,4.4882855750059,0.204103636604131,0.028452322706103,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"Q07325","Exp3",0.150433754408658,NA,6.40996777853354,0.188331583885994,NA,0.0114699861418581,-507.3,0.361373032288683,0.188332376488504,0.18837290215,TRUE,4.74457014138218,4.6574515636894,4.82479178936443,0.211312874433716,0.0113397678137543,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"Q12805","Exp3",-0.184305112886391,NA,7.26067250154363,0.70764277334857,NA,0.0333776258021734,-327.85,0.178274567584974,0.707640256742507,0.708274987321875,FALSE,3.94081988038124,3.88108089196225,3.99483750410083,0.641519735717528,0.0314249837183153,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"Q14393","Hill",32.7862679136602,0.199238843799005,0.352812606036129,3.93156378124298,NA,0.019322697504159,-418.72,0.996939842113284,0.352812606036129,0.35328676799375,FALSE,3.80110998365131,3.78746601591399,3.81335398002457,0.314641372985432,0.0209096588285231,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"Q14956","Exp3",0.157545689186451,NA,6.49980110652263,0.20470762128637,NA,0.010588625218437,-520.73,0.989983901664031,0.204708599243042,0.204693903165625,TRUE,4.44275820759482,4.36289567025302,4.51619114843876,0.225871153602499,0.0114880026125712,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"Q15113","Hill",162.533964048892,0.41682578339912,0.694037984443254,4.27678605744248,NA,0.057921494211462,-234.29,0.817672672448247,0.694037984443254,0.69511924880625,FALSE,4.26765159175715,4.2645905891296,4.2703941673826,0.579276260383326,0.0597137758423893,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"Q15389","Exp3",-0.161280354942314,NA,6.26199079711699,0.383315453737928,NA,0.0231453328663317,-389.35,0.691568640999535,0.38331213380879,0.383577712853125,FALSE,4.46482494592395,4.38824644875651,4.53417724609845,0.337287047120462,0.023825552412366,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"Q16610","Hill",23.5164062906791,0.305475491255762,0.511396913655621,4.20674981732449,NA,0.02661530611787,-364.93,0.832732218957253,0.511396913655621,0.513490825275,FALSE,4.01322099156186,3.99267509026097,4.03163908345287,0.46026021303926,0.0281443240762711,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"Q16627","Exp3",0.199830630527124,NA,22.2607416651014,0.20950571767365,NA,0.0373217097341036,-309.09,0.864796767015612,0.20950571767365,0.2106107944,TRUE,4.74681598679013,4.7196640827444,4.77189867840734,0.285254213868207,0.0376555013795322,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"Q16663","Exp3",-0.177483154234801,NA,7.43033621200681,0.230520144287606,NA,0.0276173260492723,-359.68,0.762353862974096,0.230519682257544,0.230169674525,FALSE,4.73786112705758,4.67444493443462,4.79480164524528,0.174935022426455,0.0289347305182808,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"Q9BY76","Hill",23.028870934848,0.278463840825082,0.662955444697799,4.22723005284165,NA,0.0317045695938409,-335.53,0.824955364418375,0.662955444697799,0.66379614315,FALSE,3.93699044327252,3.91699380954276,3.95497100086046,0.600387003962318,0.0323978181261041,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"Q9H2A7","Hill",27.6337941586458,0.391300785765752,0.654825742041783,4.17692080026802,NA,0.0450953685950366,-276.34,0.88083738760983,0.654825742041783,0.65614754274375,FALSE,4.07603205744673,4.05873551200827,4.09156889955746,0.565956805553677,0.0481210883775105,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"Q9NP84","Exp3",-0.172431283471255,NA,8.91589792695323,0.282050270244325,NA,0.0170385281782362,-440.82,0.941710752016394,0.282050238530156,0.282405277571875,FALSE,4.60251492211796,4.54675081377146,4.65275814493637,0.248328221215403,0.0169361909081906,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"Q9NRJ3","Exp3",0.174127900598612,NA,10.0746510236286,0.186694686156687,NA,0.0108695554103394,-516.33,0.279790106927648,0.186694689052458,0.185605483634375,TRUE,4.59132317558239,4.5347055092062,4.64283639282621,0.207344594455054,0.0100180160155743,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"Q9UHF5","Exp3",-0.178212867817976,NA,7.81858159947886,0.200376217496452,NA,0.0162272084396673,-449.01,0.894240142367854,0.20037600856231,0.19953662378125,FALSE,4.51164994440572,4.45295183235852,4.56465541459636,0.167082206901915,0.0171887584841299,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"O95633","Exp3",-0.157375122896758,NA,8.31720990538349,0.387551384379421,NA,0.017386845089347,-437.42,0.699627275625526,0.387030538054518,0.3881075038375,FALSE,4.77225698177749,4.7090821609915,4.82931216184731,0.353333813658806,0.0166062859794702,TRUE,TRUE,TRUE,TRUE,TRUE,"IOPANOIC ACID"
"P14174","Exp3",0.178628549151511,NA,14.0686095895421,0.60368904754324,NA,0.0306197834007163,-342.34,0.754813864554698,0.603738929686134,0.60216078424375,TRUE,4.73329463430612,4.69264986789379,4.77020949710057,0.663400351045183,0.031701486121168,TRUE,TRUE,TRUE,TRUE,TRUE,"IOPANOIC ACID"
"P20809","Exp3",0.141292686008482,NA,6.79147643031376,0.192545366654007,NA,0.0069508321937876,-591.45,0.939810205942538,0.192964594448108,0.1923070805875,TRUE,4.76976576123666,4.68699367851054,4.84552147836215,0.206208744975075,0.00730965934209318,TRUE,TRUE,TRUE,TRUE,TRUE,"IOPANOIC ACID"
"P35613","Exp3",0.188000009873908,NA,11.6070503069497,0.226108502752107,NA,0.0122379941329932,-496.41,0.927879782067577,0.226283782625546,0.22611069968125,TRUE,4.37237288770145,4.32831515602675,4.41260639577417,0.250586687947236,0.0124924890693509,TRUE,TRUE,TRUE,TRUE,TRUE,"IOPANOIC ACID"
"Q12805","Hill",169.202896298691,0.645236030965554,0.706795159743229,4.24824478540665,NA,0.0304168933187716,-342.5,0.749838102199532,0.706795159743229,0.708274987321875,FALSE,4.33172593937286,4.32868993646712,4.33444115759008,0.647441200684332,0.0314249837183153,TRUE,TRUE,TRUE,TRUE,TRUE,"IOPANOIC ACID"
"Q14393","Exp3",-0.175179279290026,NA,8.60176460312125,0.351898496984475,NA,0.0206215165773795,-408.75,0.716467845423939,0.350950839060669,0.35328676799375,FALSE,4.46222141593041,4.40450251691237,4.51412996488224,0.312043734838991,0.0209096588285231,TRUE,TRUE,TRUE,TRUE,TRUE,"IOPANOIC ACID"
"Q14956","Exp3",0.1834091418569,NA,13.3743743271491,0.203958335248605,NA,0.0113034077953446,-509.76,0.529913637959845,0.203996492510421,0.204693903165625,TRUE,4.61759422576862,4.5781725663764,4.65364664434278,0.227300718756314,0.0114880026125712,TRUE,TRUE,TRUE,TRUE,TRUE,"IOPANOIC ACID"
"Q9BQ51","Exp3",-0.185563072261755,NA,19.2613348059384,0.190422824807312,NA,0.00887264584073651,-550.44,0.766795560704745,0.190421805198309,0.190923487648438,FALSE,4.76888483181225,4.74121642764412,4.79365957586736,0.173178195966964,0.0090132738081194,TRUE,TRUE,TRUE,TRUE,TRUE,"IOPANOIC ACID"
"Q9BY76","Poly2",0.664800101038908,-0.0234754533240631,0.0083170481614089,NA,NA,0.0317129262623551,-336.45,0.480744303935,0.665924989047918,0.66379614315,TRUE,4.4930087330137,4.35739495189287,4.62289429332976,0.72722199567471,0.0323978181261041,TRUE,TRUE,TRUE,TRUE,TRUE,"IOPANOIC ACID"
"P00533","Exp3",0.191567676284552,NA,20.441195396163,0.186540844429079,NA,0.00521278051956707,-639.79,0.184113205031255,0.186541754995892,0.186327436290625,TRUE,4.52259589567996,4.49651579227259,4.5461754171273,0.196752997329759,0.00481108140218484,TRUE,TRUE,TRUE,TRUE,TRUE,"Treprostinil"
"P09382","Poly2",0.539793441536388,0.0242927676562434,-0.00750373299024936,NA,NA,0.0205376872374093,-409.44,0.949770251491339,0.547711801085084,0.53956833418125,FALSE,4.46901397639306,4.364153004978,4.57014702536743,0.498492959706431,0.0208325452697098,TRUE,TRUE,TRUE,TRUE,TRUE,"Treprostinil"
"Q13443","Exp3",0.189773594288585,NA,23.0661646246853,0.188818736151781,NA,0.00603287477870772,-615.24,0.107956223094713,0.188818890410047,0.188853851696875,TRUE,4.67138560796302,4.64794265084993,4.69262484683753,0.20091960125429,0.00602423867738629,TRUE,TRUE,TRUE,TRUE,TRUE,"Treprostinil"
"Q9BY76","Exp3",0.1757445874697,NA,13.7228829964775,0.665614430359014,NA,0.031793475401571,-336.02,0.844290142514421,0.665669852460647,0.66379614315,TRUE,4.76944053294789,4.72737861774996,4.8076202762008,0.727383093953142,0.0323978181261041,TRUE,TRUE,TRUE,TRUE,TRUE,"Treprostinil"
"P09382","Exp3",-0.186136006878974,NA,9.49678528165164,0.611747799511263,NA,0.0211289587181441,-404.67,0.607991274997456,0.61174490739208,0.610223095566667,FALSE,4.08565287838918,4.04033442907256,4.12676692900769,0.567965178130378,0.0207777340556265,TRUE,TRUE,TRUE,TRUE,TRUE,"MILTEFOSINE"
"P01241","Exp3",-0.193469431447812,NA,23.219129026116,0.18511243650672,NA,0.00681537705172793,-594.75,0.832796146692233,0.185112360093322,0.1847517225875,FALSE,4.63248508785019,4.61128222825121,4.65158228538822,0.171120968484044,0.00696100712392536,TRUE,TRUE,TRUE,TRUE,TRUE,"Lys05"
"P03956","Exp3",0.194146042148167,NA,7.86473738670476,0.308127331274977,NA,0.0324687804105417,-332.49,0.905331853148911,0.310313707878473,0.309131097259375,TRUE,4.18113869984612,4.11824092722871,4.23935028634663,0.374068658080458,0.0339081982301515,TRUE,TRUE,TRUE,TRUE,TRUE,"Lys05"
"P05362","Exp3",0.167103578572627,NA,8.25147358649226,0.200182108485915,NA,0.0106953660985095,-519.05,0.80202271402153,0.200504185200273,0.1997818072125,TRUE,4.5255762608012,4.45991207374955,4.58562718108769,0.221172539409519,0.0107609682050677,TRUE,TRUE,TRUE,TRUE,TRUE,"Lys05"
"P09237","Exp3",-0.205215321641469,NA,19.4401378266415,0.661027188198363,NA,0.0763547889591965,-188.83,0.793424735505694,0.661017799000712,0.6552881972125,FALSE,4.5590213151753,4.53638195047477,4.57926679200788,0.502578619294107,0.0802417729161666,TRUE,TRUE,TRUE,TRUE,TRUE,"Lys05"
"P13500","Exp3",0.206109853938081,NA,37.2797908257519,0.809048219510471,NA,0.0385760983984155,-303.53,0.90046129482957,0.80904821999166,0.8065850904,TRUE,4.54598159177301,4.53118302361606,4.55934232829325,0.883737287196831,0.0409281978417086,TRUE,TRUE,TRUE,TRUE,TRUE,"Lys05"
"P15018","Exp3",0.194639282005977,NA,20.2093350502925,0.187143675369596,NA,0.00840201663616618,-559.59,0.426593811285385,0.18714426202775,0.18689164418125,TRUE,4.54707108206931,4.52028017906047,4.57135351275485,0.203695677453582,0.00827362677945802,TRUE,TRUE,TRUE,TRUE,TRUE,"Lys05"
"P15692","Exp3",0.203253024133965,NA,16.7240945711831,0.377311783764714,NA,0.0260387553689733,-369.57,0.549423527742906,0.377333491334582,0.376811445728125,TRUE,4.35116058125524,4.3201230608117,4.3794516952161,0.428888956466072,0.0255403442984307,TRUE,TRUE,TRUE,TRUE,TRUE,"Lys05"
"P17936","Exp3",-0.208024083786246,NA,29.6509329693603,0.339929197445534,NA,0.0452109711190803,-276.87,0.520032340765825,0.339929176901124,0.3397760283375,FALSE,4.62089094444685,4.60553206584046,4.63453104368837,0.249354086099339,0.043847188747418,TRUE,TRUE,TRUE,TRUE,TRUE,"Lys05"
"P24592","Exp3",-0.205396002478379,NA,28.8509383436145,0.501821893032097,NA,0.0213401538942284,-403,0.376309237294164,0.501821860123149,0.500479018665625,FALSE,4.48189582702791,4.46550963434084,4.49663527959587,0.457798710877168,0.0218470144009822,TRUE,TRUE,TRUE,TRUE,TRUE,"Lys05"
"P39900","Exp3",0.177702272430044,NA,11.2862030839014,0.189330835770925,NA,0.00902329266416865,-547.61,0.709650912530637,0.189388034310612,0.1891831718375,TRUE,4.54768880571265,4.50004969053069,4.59110468868191,0.207229757165837,0.00847878441853106,TRUE,TRUE,TRUE,TRUE,TRUE,"Lys05"
"P78556","Exp3",0.208040705908235,NA,34.9722804063175,0.620966132747765,NA,0.0313605712121789,-338.32,0.92181836939408,0.620966134653547,0.61908836374375,TRUE,4.49179063969579,4.47627480690198,4.50581583644998,0.681809506168108,0.0318974223374429,TRUE,TRUE,TRUE,TRUE,TRUE,"Lys05"
"P80098","Exp3",0.187214364993034,NA,6.88569685937318,0.346373963897158,NA,0.0319387406640736,-335.25,0.473402601535672,0.349923803192591,0.343879079884375,TRUE,4.10493683026583,4.03114824342622,4.17289445497591,0.407756561212522,0.0319102278104137,TRUE,TRUE,TRUE,TRUE,TRUE,"Lys05"
"Q12805","Exp3",-0.197840679326402,NA,19.465385209013,0.709637613026647,NA,0.029022980878947,-351.34,0.950273993801664,0.709632740376784,0.708274987321875,FALSE,4.45978595899201,4.435409743262,4.48173776802747,0.650229025563981,0.0314249837183153,TRUE,TRUE,TRUE,TRUE,TRUE,"Lys05"
"Q14393","Exp3",-0.208403177116028,NA,30.1659922683768,0.355713307652582,NA,0.0202094413658941,-412.14,0.680782886022817,0.355713290636332,0.35328676799375,FALSE,4.48268685791012,4.46768937684719,4.49618916783765,0.312867885261962,0.0209096588285231,TRUE,TRUE,TRUE,TRUE,TRUE,"Lys05"
"Q15582","Exp3",-0.197697755832843,NA,28.6552654685778,0.905928543747095,NA,0.0172203023653762,-439.03,0.998402033035841,0.905928521504854,0.905365603259375,FALSE,4.51841593546444,4.50116005972483,4.53395975621668,0.870924998528623,0.0176095336025502,TRUE,TRUE,TRUE,TRUE,TRUE,"Lys05"
"Q16610","Exp3",-0.206684326723153,NA,31.1746540592387,0.516331136374803,NA,0.0279281884215846,-357.8,0.670811293721967,0.516331125515642,0.513490825275,FALSE,4.52098929509538,4.50618473688737,4.53431070100617,0.457634448431831,0.0281443240762711,TRUE,TRUE,TRUE,TRUE,TRUE,"Lys05"
"Q99988","Exp3",0.167922098251586,NA,7.82985998819682,0.824856266337503,NA,0.0218619038225951,-398.94,0.848681926802826,0.826772438136248,0.82396225830625,TRUE,4.06830958391251,4.00750748973542,4.1237682031456,0.86768606595144,0.0230657665448082,TRUE,TRUE,TRUE,TRUE,TRUE,"Lys05"
"Q9BY76","Exp3",-0.198903184860074,NA,14.1372704997949,0.663500933136256,NA,0.0305023588560335,-342.99,0.975780324406673,0.663373665309893,0.66379614315,FALSE,4.25947515350706,4.22650566841804,4.28911299356288,0.602791425437933,0.0323978181261041,TRUE,TRUE,TRUE,TRUE,TRUE,"Lys05"
"Q9H2A7","Exp3",-0.210458261277534,NA,55.9312081737268,0.659295481719786,NA,0.0446850935429485,-278.84,0.890652677529219,0.659295481719756,0.65614754274375,FALSE,4.59372942628856,4.58532550633631,4.60125858464235,0.566777355657853,0.0481210883775105,TRUE,TRUE,TRUE,TRUE,TRUE,"Lys05"
"Q9NP84","Exp3",-0.199532343475557,NA,23.7846203640615,0.281657678379543,NA,0.0159785893926034,-451.61,0.992981912505512,0.281657509060412,0.282405277571875,FALSE,4.58013392074668,4.55890877335418,4.59910569205366,0.250448098786668,0.0169361909081906,TRUE,TRUE,TRUE,TRUE,TRUE,"Lys05"
"O95633","Exp3",-0.163817770895835,NA,7.48702897634213,0.405199688787079,NA,0.0190136235668076,-422.39,0.548380740529019,0.40519968670042,0.4044068968375,FALSE,4.49246806898225,4.42903412292382,4.55000769245839,0.366379649703885,0.0166062859794702,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"P00533","Exp3",0.191453593219455,NA,29.7126275607754,0.203020847128118,NA,0.00520595420018689,-640.01,0.543082756307498,0.203020847128118,0.202626829290625,TRUE,4.71631670339565,4.69721299687544,4.7335157227811,0.213038737690999,0.00481108140218484,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"P01033","Exp3",-0.172317370285246,NA,12.0941788456218,1.02716665277171,NA,0.0252929782525302,-374.45,0.976004822057691,1.02716665277163,1.025881243275,FALSE,4.54338309737384,4.50296403323159,4.57997890198878,0.97529528676994,0.0222262948818851,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"P05019","Exp3",-0.205638153692929,NA,10.8806289153487,0.239348334832305,NA,0.0673432669527017,-209.93,0.405320844325324,0.239348334829744,0.2402315229,FALSE,4.77436856011568,4.7391862422808,4.80526487901507,0.105544988994597,0.0630168154220395,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"P07585","Exp3",-0.14841747501558,NA,5.23485104213364,0.397008080337089,NA,0.01569239062013,-454.64,0.181872524254186,0.39700770074585,0.3961544519,FALSE,4.20438062587841,4.11950471797645,4.2819198484355,0.36476967065974,0.0145943205444186,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"P09237","Poly2",0.671143273428847,0.0420741964813345,-0.0156653982851025,NA,NA,0.0767965345933937,-187.86,0.487965106797142,0.687651622082291,0.6715875902125,FALSE,4.74578779104732,4.5876889721903,4.89685216947242,0.517994521025713,0.0802417729161666,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"P09341","Poly2",0.435002030247988,0.0308178865367455,-0.0118801904331327,NA,NA,0.042158571436756,-288.61,0.938730921754083,0.447001436651658,0.4355239669625,FALSE,4.25263956088952,4.1210069666023,4.37864781380947,0.351206824088988,0.0420948465879916,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"P09382","Exp3",0.155373036213145,NA,5.57559422312675,0.554237669644313,NA,0.0238888057812962,-384.04,0.205608087292439,0.554237947167517,0.55586772718125,TRUE,4.1397284671325,4.05689110737764,4.21627334810278,0.603645338743842,0.0208325452697098,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"P09603","Poly2",0.299843233018452,0.00889775195636425,-0.00305791936147296,NA,NA,0.00877471397327756,-552.3,0.437247026435357,0.303392420485755,0.299560876884375,FALSE,4.27408877151624,4.16278635763094,4.38115557712476,0.28201144893782,0.00880124983711227,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"P09919","Exp3",0.187083255689655,NA,18.0178632037898,0.20059363062862,NA,0.0116925011183282,-504.07,0.516224996145315,0.20059363062862,0.2009042944,TRUE,4.73284187400243,4.70210494378854,4.76084432528957,0.224289296636656,0.0116293874427485,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"P0DJI8","Poly2",0.303086619652274,0.0283823443189859,-0.0103459222577358,NA,NA,0.0368591407209777,-311.18,0.847193832470732,0.314273245102865,0.303136869884375,FALSE,4.37199532401654,4.24188995712988,4.49668210177621,0.22941858844242,0.0372123570697825,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"P13500","Exp3",-0.191111881221196,NA,14.5007237890718,0.822654128817171,NA,0.0463296193772016,-272.76,0.950452771216713,0.82265412881717,0.8228844834,FALSE,4.51862278838312,4.48501609758031,4.54880422538746,0.730225244645597,0.0409281978417086,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"P13598","Exp3",0.161012367084409,NA,7.57186786782596,0.202721630522164,NA,0.00956314963337168,-537.85,0.499286593801507,0.202721631260005,0.20320793024375,TRUE,4.53426667325354,4.46614905325098,4.59685145519083,0.222334229510493,0.00988581389776134,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"P13725","Poly2",0.201353875336305,-0.00333160348098724,0.00150106340941706,NA,NA,0.00818413652566353,-564.01,0.751731750977941,0.200106005620294,0.201437027603125,TRUE,4.60136443470713,4.42976307114044,4.7649090457901,0.217805300654452,0.00795280548857893,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"P15514","Exp3",0.145978305759951,NA,5.57999645465354,0.252979422858025,NA,0.0129919435907868,-486.37,0.799275614344173,0.25297951128132,0.2529869944625,TRUE,4.51614749221193,4.42177375101163,4.60316875809989,0.278970881644074,0.0134343423235731,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"P16035","Exp3",-0.167233533832763,NA,8.19049109232399,0.972210914144126,NA,0.0336406927019075,-326.53,0.958605493296016,0.972210913157372,0.97088355674375,FALSE,4.34539956969829,4.2885074263638,4.39701712407996,0.903602171339935,0.0328395841816114,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"P24592","Exp3",-0.171643142698004,NA,8.17515747865818,0.517209174990509,NA,0.0237620030337539,-384.94,0.987897368358652,0.517209174315427,0.516778411665625,FALSE,4.38125921621461,4.32372640671708,4.43333118463696,0.469254405598117,0.0218470144009822,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
